"Var","variable","value","id","League"
"Shots","Home","9",372948,"La Liga"
"Shots","Away","13",372948,"La Liga"
"Goals","Home","0",372948,"La Liga"
"Goals","Away","2",372948,"La Liga"
"Posession","Home","55%",372940,"La Liga"
"Posession","Away","45%",372940,"La Liga"
"Shots","Home","8",372940,"La Liga"
"Shots","Away","8",372940,"La Liga"
"Goals","Home","1",372940,"La Liga"
"Goals","Away","0",372940,"La Liga"
"Posession","Home","37%",372927,"La Liga"
"Posession","Away","63%",372927,"La Liga"
"Shots","Home","5",372927,"La Liga"
"Shots","Away","9",372927,"La Liga"
"Goals","Home","0",372927,"La Liga"
"Goals","Away","2",372927,"La Liga"
"Posession","Home","56%",372908,"La Liga"
"Posession","Away","44%",372908,"La Liga"
"Shots","Home","12",372908,"La Liga"
"Shots","Away","10",372908,"La Liga"
"Goals","Home","1",372908,"La Liga"
"Goals","Away","2",372908,"La Liga"
"Posession","Home","49%",372906,"La Liga"
"Posession","Away","51%",372906,"La Liga"
"Shots","Home","6",372906,"La Liga"
"Shots","Away","8",372906,"La Liga"
"Goals","Home","1",372906,"La Liga"
"Goals","Away","0",372906,"La Liga"
"Posession","Home","43%",402612,"La Liga"
"Posession","Away","57%",402612,"La Liga"
"Shots","Home","14",402612,"La Liga"
"Shots","Away","8",402612,"La Liga"
"Goals","Home","2",402612,"La Liga"
"Goals","Away","1",402612,"La Liga"
"Posession","Home","63%",402600,"La Liga"
"Posession","Away","37%",402600,"La Liga"
"Shots","Home","21",402600,"La Liga"
"Shots","Away","9",402600,"La Liga"
"Goals","Home","1",402600,"La Liga"
"Goals","Away","2",402600,"La Liga"
"Posession","Home","49%",402591,"La Liga"
"Posession","Away","51%",402591,"La Liga"
"Shots","Home","18",402591,"La Liga"
"Shots","Away","4",402591,"La Liga"
"Goals","Home","2",402591,"La Liga"
"Goals","Away","2",402591,"La Liga"
"Posession","Home","59%",402552,"La Liga"
"Posession","Away","41%",402552,"La Liga"
"Shots","Home","20",402552,"La Liga"
"Shots","Away","7",402552,"La Liga"
"Goals","Home","2",402552,"La Liga"
"Goals","Away","0",402552,"La Liga"
"Posession","Home","55%",402520,"La Liga"
"Posession","Away","45%",402520,"La Liga"
"Shots","Home","11",402520,"La Liga"
"Shots","Away","4",402520,"La Liga"
"Goals","Home","2",402520,"La Liga"
"Goals","Away","1",402520,"La Liga"
"Posession","Home","56%",402488,"La Liga"
"Posession","Away","44%",402488,"La Liga"
"Shots","Home","11",402488,"La Liga"
"Shots","Away","7",402488,"La Liga"
"Goals","Home","0",402488,"La Liga"
"Goals","Away","1",402488,"La Liga"
"Posession","Home","57%",402470,"La Liga"
"Posession","Away","43%",402470,"La Liga"
"Shots","Home","4",402470,"La Liga"
"Shots","Away","5",402470,"La Liga"
"Goals","Home","1",402470,"La Liga"
"Goals","Away","4",402470,"La Liga"
"Posession","Home","47%",402420,"La Liga"
"Posession","Away","53%",402420,"La Liga"
"Shots","Home","11",402420,"La Liga"
"Shots","Away","8",402420,"La Liga"
"Goals","Home","1",402420,"La Liga"
"Goals","Away","3",402420,"La Liga"
"Posession","Home","45%",402416,"La Liga"
"Posession","Away","55%",402416,"La Liga"
"Shots","Home","17",402416,"La Liga"
"Shots","Away","4",402416,"La Liga"
"Goals","Home","4",402416,"La Liga"
"Goals","Away","0",402416,"La Liga"
"Posession","Home","67%",402400,"La Liga"
"Posession","Away","33%",402400,"La Liga"
"Shots","Home","14",402400,"La Liga"
"Shots","Away","10",402400,"La Liga"
"Goals","Home","2",402400,"La Liga"
"Goals","Away","0",402400,"La Liga"
"Posession","Home","49%",402360,"La Liga"
"Posession","Away","51%",402360,"La Liga"
"Shots","Home","7",402360,"La Liga"
"Shots","Away","14",402360,"La Liga"
"Goals","Home","0",402360,"La Liga"
"Goals","Away","0",402360,"La Liga"
"Posession","Home","57%",402336,"La Liga"
"Posession","Away","43%",402336,"La Liga"
"Shots","Home","12",402336,"La Liga"
"Shots","Away","9",402336,"La Liga"
"Goals","Home","2",402336,"La Liga"
"Goals","Away","0",402336,"La Liga"
"Posession","Home","42%",402290,"La Liga"
"Posession","Away","58%",402290,"La Liga"
"Shots","Home","13",402290,"La Liga"
"Shots","Away","12",402290,"La Liga"
"Goals","Home","0",402290,"La Liga"
"Goals","Away","1",402290,"La Liga"
"Posession","Home","54%",402279,"La Liga"
"Posession","Away","46%",402279,"La Liga"
"Shots","Home","10",402279,"La Liga"
"Shots","Away","7",402279,"La Liga"
"Goals","Home","0",402279,"La Liga"
"Goals","Away","0",402279,"La Liga"
"Posession","Home","62%",433973,"La Liga"
"Posession","Away","38%",433973,"La Liga"
"Shots","Home","14",433973,"La Liga"
"Shots","Away","8",433973,"La Liga"
"Goals","Home","1",433973,"La Liga"
"Goals","Away","0",433973,"La Liga"
"Posession","Home","41%",433943,"La Liga"
"Posession","Away","59%",433943,"La Liga"
"Shots","Home","9",433943,"La Liga"
"Shots","Away","14",433943,"La Liga"
"Goals","Home","0",433943,"La Liga"
"Goals","Away","2",433943,"La Liga"
"Posession","Home","48%",433922,"La Liga"
"Posession","Away","52%",433922,"La Liga"
"Shots","Home","5",433922,"La Liga"
"Shots","Away","9",433922,"La Liga"
"Goals","Home","1",433922,"La Liga"
"Goals","Away","0",433922,"La Liga"
"Posession","Home","46%",433912,"La Liga"
"Posession","Away","54%",433912,"La Liga"
"Shots","Home","18",433912,"La Liga"
"Shots","Away","9",433912,"La Liga"
"Goals","Home","1",433912,"La Liga"
"Goals","Away","1",433912,"La Liga"
"Posession","Home","58%",433898,"La Liga"
"Posession","Away","42%",433898,"La Liga"
"Shots","Home","11",433898,"La Liga"
"Shots","Away","7",433898,"La Liga"
"Goals","Home","0",433898,"La Liga"
"Goals","Away","2",433898,"La Liga"
"Posession","Home","43%",433858,"La Liga"
"Posession","Away","57%",433858,"La Liga"
"Shots","Home","6",433858,"La Liga"
"Shots","Away","11",433858,"La Liga"
"Goals","Home","0",433858,"La Liga"
"Goals","Away","1",433858,"La Liga"
"Posession","Home","52%",433849,"La Liga"
"Posession","Away","48%",433849,"La Liga"
"Shots","Home","21",433849,"La Liga"
"Shots","Away","5",433849,"La Liga"
"Goals","Home","1",433849,"La Liga"
"Goals","Away","0",433849,"La Liga"
"Posession","Home","47%",433827,"La Liga"
"Posession","Away","53%",433827,"La Liga"
"Shots","Home","8",433827,"La Liga"
"Shots","Away","10",433827,"La Liga"
"Goals","Home","2",433827,"La Liga"
"Goals","Away","1",433827,"La Liga"
"Posession","Home","59%",433779,"La Liga"
"Posession","Away","41%",433779,"La Liga"
"Shots","Home","11",433779,"La Liga"
"Shots","Away","11",433779,"La Liga"
"Goals","Home","0",433779,"La Liga"
"Goals","Away","3",433779,"La Liga"
"Posession","Home","53%",433750,"La Liga"
"Posession","Away","47%",433750,"La Liga"
"Shots","Home","13",433750,"La Liga"
"Shots","Away","6",433750,"La Liga"
"Goals","Home","3",433750,"La Liga"
"Goals","Away","1",433750,"La Liga"
"Posession","Home","60%",433736,"La Liga"
"Posession","Away","40%",433736,"La Liga"
"Shots","Home","13",433736,"La Liga"
"Shots","Away","5",433736,"La Liga"
"Goals","Home","0",433736,"La Liga"
"Goals","Away","0",433736,"La Liga"
"Posession","Home","69%",433718,"La Liga"
"Posession","Away","31%",433718,"La Liga"
"Shots","Home","15",433718,"La Liga"
"Shots","Away","9",433718,"La Liga"
"Goals","Home","0",433718,"La Liga"
"Goals","Away","1",433718,"La Liga"
"Posession","Home","53%",433713,"La Liga"
"Posession","Away","47%",433713,"La Liga"
"Shots","Home","12",433713,"La Liga"
"Shots","Away","7",433713,"La Liga"
"Goals","Home","3",433713,"La Liga"
"Goals","Away","0",433713,"La Liga"
"Posession","Home","50%",433671,"La Liga"
"Posession","Away","50%",433671,"La Liga"
"Shots","Home","18",433671,"La Liga"
"Shots","Away","8",433671,"La Liga"
"Goals","Home","5",433671,"La Liga"
"Goals","Away","1",433671,"La Liga"
"Posession","Home","53%",433657,"La Liga"
"Posession","Away","47%",433657,"La Liga"
"Shots","Home","10",433657,"La Liga"
"Shots","Away","14",433657,"La Liga"
"Goals","Home","1",433657,"La Liga"
"Goals","Away","3",433657,"La Liga"
"Posession","Home","46%",433598,"La Liga"
"Posession","Away","54%",433598,"La Liga"
"Shots","Home","11",433598,"La Liga"
"Shots","Away","7",433598,"La Liga"
"Goals","Home","2",433598,"La Liga"
"Goals","Away","0",433598,"La Liga"
"Posession","Home","36%",459063,"La Liga"
"Posession","Away","64%",459063,"La Liga"
"Shots","Home","6",459063,"La Liga"
"Shots","Away","10",459063,"La Liga"
"Goals","Home","0",459063,"La Liga"
"Goals","Away","0",459063,"La Liga"
"Posession","Home","58%",459055,"La Liga"
"Posession","Away","42%",459055,"La Liga"
"Shots","Home","9",459055,"La Liga"
"Shots","Away","14",459055,"La Liga"
"Goals","Home","0",459055,"La Liga"
"Goals","Away","4",459055,"La Liga"
"Posession","Home","59%",458975,"La Liga"
"Posession","Away","41%",458975,"La Liga"
"Shots","Home","12",458975,"La Liga"
"Shots","Away","8",458975,"La Liga"
"Goals","Home","2",458975,"La Liga"
"Goals","Away","0",458975,"La Liga"
"Posession","Home","47%",458969,"La Liga"
"Posession","Away","53%",458969,"La Liga"
"Shots","Home","16",458969,"La Liga"
"Shots","Away","12",458969,"La Liga"
"Goals","Home","0",458969,"La Liga"
"Goals","Away","3",458969,"La Liga"
"Posession","Home","46%",458955,"La Liga"
"Posession","Away","54%",458955,"La Liga"
"Shots","Home","11",458955,"La Liga"
"Shots","Away","7",458955,"La Liga"
"Goals","Home","0",458955,"La Liga"
"Goals","Away","3",458955,"La Liga"
"Posession","Home","67%",458945,"La Liga"
"Posession","Away","33%",458945,"La Liga"
"Shots","Home","11",458945,"La Liga"
"Shots","Away","6",458945,"La Liga"
"Goals","Home","0",458945,"La Liga"
"Goals","Away","0",458945,"La Liga"
"Posession","Home","54%",458935,"La Liga"
"Posession","Away","46%",458935,"La Liga"
"Shots","Home","9",458935,"La Liga"
"Shots","Away","13",458935,"La Liga"
"Goals","Home","3",458935,"La Liga"
"Goals","Away","0",458935,"La Liga"
"Posession","Home","31%",458926,"La Liga"
"Posession","Away","69%",458926,"La Liga"
"Shots","Home","16",458926,"La Liga"
"Shots","Away","11",458926,"La Liga"
"Goals","Home","1",458926,"La Liga"
"Goals","Away","0",458926,"La Liga"
"Posession","Home","41%",458988,"La Liga"
"Posession","Away","59%",458988,"La Liga"
"Shots","Home","8",458988,"La Liga"
"Shots","Away","15",458988,"La Liga"
"Goals","Home","1",458988,"La Liga"
"Goals","Away","4",458988,"La Liga"
"Posession","Home","38%",458973,"La Liga"
"Posession","Away","62%",458973,"La Liga"
"Shots","Home","10",458973,"La Liga"
"Shots","Away","12",458973,"La Liga"
"Goals","Home","0",458973,"La Liga"
"Goals","Away","1",458973,"La Liga"
"Posession","Home","55%",458964,"La Liga"
"Posession","Away","45%",458964,"La Liga"
"Shots","Home","10",458964,"La Liga"
"Shots","Away","10",458964,"La Liga"
"Goals","Home","0",458964,"La Liga"
"Goals","Away","1",458964,"La Liga"
"Posession","Home","62%",458953,"La Liga"
"Posession","Away","38%",458953,"La Liga"
"Shots","Home","24",458953,"La Liga"
"Shots","Away","10",458953,"La Liga"
"Goals","Home","0",458953,"La Liga"
"Goals","Away","2",458953,"La Liga"
"Posession","Home","35%",458946,"La Liga"
"Posession","Away","65%",458946,"La Liga"
"Shots","Home","10",458946,"La Liga"
"Shots","Away","10",458946,"La Liga"
"Goals","Home","1",458946,"La Liga"
"Goals","Away","1",458946,"La Liga"
"Posession","Home","48%",324003,"La Liga"
"Posession","Away","52%",324003,"La Liga"
"Shots","Home","10",324003,"La Liga"
"Shots","Away","17",324003,"La Liga"
"Goals","Home","2",324003,"La Liga"
"Goals","Away","1",324003,"La Liga"
"Posession","Home","63%",323999,"La Liga"
"Posession","Away","37%",323999,"La Liga"
"Shots","Home","18",323999,"La Liga"
"Shots","Away","17",323999,"La Liga"
"Goals","Home","2",323999,"La Liga"
"Goals","Away","3",323999,"La Liga"
"Posession","Home","60%",323984,"La Liga"
"Posession","Away","40%",323984,"La Liga"
"Shots","Home","10",323984,"La Liga"
"Shots","Away","15",323984,"La Liga"
"Goals","Home","1",323984,"La Liga"
"Goals","Away","1",323984,"La Liga"
"Posession","Home","52%",323967,"La Liga"
"Posession","Away","48%",323967,"La Liga"
"Shots","Home","15",323967,"La Liga"
"Shots","Away","16",323967,"La Liga"
"Goals","Home","1",323967,"La Liga"
"Goals","Away","2",323967,"La Liga"
"Posession","Home","63%",323960,"La Liga"
"Posession","Away","37%",323960,"La Liga"
"Shots","Home","13",323960,"La Liga"
"Shots","Away","11",323960,"La Liga"
"Goals","Home","3",323960,"La Liga"
"Goals","Away","1",323960,"La Liga"
"Posession","Home","50%",324021,"La Liga"
"Posession","Away","50%",324021,"La Liga"
"Shots","Home","23",324021,"La Liga"
"Shots","Away","13",324021,"La Liga"
"Goals","Home","4",324021,"La Liga"
"Goals","Away","1",324021,"La Liga"
"Posession","Home","53%",323832,"La Liga"
"Posession","Away","47%",323832,"La Liga"
"Shots","Home","20",323832,"La Liga"
"Shots","Away","16",323832,"La Liga"
"Goals","Home","3",323832,"La Liga"
"Goals","Away","3",323832,"La Liga"
"Posession","Home","50%",323823,"La Liga"
"Posession","Away","50%",323823,"La Liga"
"Shots","Home","25",323823,"La Liga"
"Shots","Away","9",323823,"La Liga"
"Goals","Home","2",323823,"La Liga"
"Goals","Away","1",323823,"La Liga"
"Posession","Home","46%",323805,"La Liga"
"Posession","Away","54%",323805,"La Liga"
"Shots","Home","21",323805,"La Liga"
"Shots","Away","13",323805,"La Liga"
"Goals","Home","2",323805,"La Liga"
"Goals","Away","2",323805,"La Liga"
"Posession","Home","55%",323802,"La Liga"
"Posession","Away","45%",323802,"La Liga"
"Shots","Home","14",323802,"La Liga"
"Shots","Away","16",323802,"La Liga"
"Goals","Home","2",323802,"La Liga"
"Goals","Away","0",323802,"La Liga"
"Posession","Home","40%",323787,"La Liga"
"Posession","Away","60%",323787,"La Liga"
"Shots","Home","17",323787,"La Liga"
"Shots","Away","17",323787,"La Liga"
"Goals","Home","2",323787,"La Liga"
"Goals","Away","1",323787,"La Liga"
"Posession","Home","51%",323856,"La Liga"
"Posession","Away","49%",323856,"La Liga"
"Shots","Home","11",323856,"La Liga"
"Shots","Away","18",323856,"La Liga"
"Goals","Home","0",323856,"La Liga"
"Goals","Away","3",323856,"La Liga"
"Posession","Home","65%",348502,"La Liga"
"Posession","Away","35%",348502,"La Liga"
"Shots","Home","17",348502,"La Liga"
"Shots","Away","13",348502,"La Liga"
"Goals","Home","3",348502,"La Liga"
"Goals","Away","5",348502,"La Liga"
"Posession","Home","38%",348469,"La Liga"
"Posession","Away","62%",348469,"La Liga"
"Shots","Home","15",348469,"La Liga"
"Shots","Away","16",348469,"La Liga"
"Goals","Home","3",348469,"La Liga"
"Goals","Away","3",348469,"La Liga"
"Posession","Home","46%",348451,"La Liga"
"Posession","Away","54%",348451,"La Liga"
"Shots","Home","19",348451,"La Liga"
"Shots","Away","7",348451,"La Liga"
"Goals","Home","2",348451,"La Liga"
"Goals","Away","0",348451,"La Liga"
"Posession","Home","50%",348446,"La Liga"
"Posession","Away","50%",348446,"La Liga"
"Shots","Home","18",348446,"La Liga"
"Shots","Away","16",348446,"La Liga"
"Goals","Home","1",348446,"La Liga"
"Goals","Away","0",348446,"La Liga"
"Posession","Home","45%",348397,"La Liga"
"Posession","Away","55%",348397,"La Liga"
"Shots","Home","29",348397,"La Liga"
"Shots","Away","11",348397,"La Liga"
"Goals","Home","5",348397,"La Liga"
"Goals","Away","1",348397,"La Liga"
"Posession","Home","53%",348371,"La Liga"
"Posession","Away","47%",348371,"La Liga"
"Shots","Home","10",348371,"La Liga"
"Shots","Away","11",348371,"La Liga"
"Goals","Home","1",348371,"La Liga"
"Goals","Away","0",348371,"La Liga"
"Posession","Home","43%",348325,"La Liga"
"Posession","Away","57%",348325,"La Liga"
"Shots","Home","10",348325,"La Liga"
"Shots","Away","15",348325,"La Liga"
"Goals","Home","1",348325,"La Liga"
"Goals","Away","1",348325,"La Liga"
"Posession","Home","70%",348299,"La Liga"
"Posession","Away","30%",348299,"La Liga"
"Shots","Home","16",348299,"La Liga"
"Shots","Away","9",348299,"La Liga"
"Goals","Home","0",348299,"La Liga"
"Goals","Away","4",348299,"La Liga"
"Posession","Home","56%",348286,"La Liga"
"Posession","Away","44%",348286,"La Liga"
"Shots","Home","18",348286,"La Liga"
"Shots","Away","13",348286,"La Liga"
"Goals","Home","1",348286,"La Liga"
"Goals","Away","3",348286,"La Liga"
"Posession","Home","54%",348271,"La Liga"
"Posession","Away","46%",348271,"La Liga"
"Shots","Home","18",348271,"La Liga"
"Shots","Away","7",348271,"La Liga"
"Goals","Home","0",348271,"La Liga"
"Goals","Away","1",348271,"La Liga"
"Posession","Home","54%",348231,"La Liga"
"Posession","Away","46%",348231,"La Liga"
"Shots","Home","11",348231,"La Liga"
"Shots","Away","14",348231,"La Liga"
"Goals","Home","0",348231,"La Liga"
"Goals","Away","3",348231,"La Liga"
"Posession","Home","45%",348199,"La Liga"
"Posession","Away","55%",348199,"La Liga"
"Shots","Home","21",348199,"La Liga"
"Shots","Away","8",348199,"La Liga"
"Goals","Home","1",348199,"La Liga"
"Goals","Away","1",348199,"La Liga"
"Posession","Home","40%",373200,"La Liga"
"Posession","Away","60%",373200,"La Liga"
"Shots","Home","8",373200,"La Liga"
"Shots","Away","18",373200,"La Liga"
"Goals","Home","2",373200,"La Liga"
"Goals","Away","0",373200,"La Liga"
"Posession","Home","54%",373187,"La Liga"
"Posession","Away","46%",373187,"La Liga"
"Shots","Home","20",373187,"La Liga"
"Shots","Away","12",373187,"La Liga"
"Goals","Home","3",373187,"La Liga"
"Goals","Away","1",373187,"La Liga"
"Posession","Home","55%",373178,"La Liga"
"Posession","Away","45%",373178,"La Liga"
"Shots","Home","16",373178,"La Liga"
"Shots","Away","7",373178,"La Liga"
"Goals","Home","3",373178,"La Liga"
"Goals","Away","2",373178,"La Liga"
"Posession","Home","40%",373167,"La Liga"
"Posession","Away","60%",373167,"La Liga"
"Shots","Home","11",373167,"La Liga"
"Shots","Away","8",373167,"La Liga"
"Goals","Home","3",373167,"La Liga"
"Goals","Away","2",373167,"La Liga"
"Posession","Home","62%",373162,"La Liga"
"Posession","Away","38%",373162,"La Liga"
"Shots","Home","20",373162,"La Liga"
"Shots","Away","10",373162,"La Liga"
"Goals","Home","2",373162,"La Liga"
"Goals","Away","1",373162,"La Liga"
"Posession","Home","57%",373136,"La Liga"
"Posession","Away","43%",373136,"La Liga"
"Shots","Home","19",373136,"La Liga"
"Shots","Away","6",373136,"La Liga"
"Goals","Home","2",373136,"La Liga"
"Goals","Away","0",373136,"La Liga"
"Posession","Home","39%",373037,"La Liga"
"Posession","Away","61%",373037,"La Liga"
"Shots","Home","8",373037,"La Liga"
"Shots","Away","14",373037,"La Liga"
"Goals","Home","2",373037,"La Liga"
"Goals","Away","0",373037,"La Liga"
"Posession","Home","47%",373007,"La Liga"
"Posession","Away","53%",373007,"La Liga"
"Shots","Home","11",373007,"La Liga"
"Shots","Away","19",373007,"La Liga"
"Goals","Home","1",373007,"La Liga"
"Goals","Away","5",373007,"La Liga"
"Posession","Home","58%",373002,"La Liga"
"Posession","Away","42%",373002,"La Liga"
"Shots","Home","9",373002,"La Liga"
"Shots","Away","10",373002,"La Liga"
"Goals","Home","1",373002,"La Liga"
"Goals","Away","1",373002,"La Liga"
"Posession","Home","53%",372987,"La Liga"
"Posession","Away","47%",372987,"La Liga"
"Shots","Home","14",372987,"La Liga"
"Shots","Away","7",372987,"La Liga"
"Goals","Home","0",372987,"La Liga"
"Goals","Away","0",372987,"La Liga"
"Posession","Home","57%",372979,"La Liga"
